id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
23666,battery,2030,1,6146,6146,0.0
23667,battery,2030,1,6147,6147,0.0
23668,battery,2030,1,6148,6148,0.0
23669,battery,2030,1,6149,6149,0.0
23670,battery,2030,1,6150,6150,0.0
23671,battery,2030,1,6151,6151,0.0
23672,battery,2030,1,6152,6152,0.0
23673,battery,2030,1,6153,6153,0.0
23674,battery,2030,1,6154,6154,0.0
23675,battery,2030,1,6155,6155,0.0
23676,battery,2030,1,6156,6156,0.0
23677,battery,2030,1,6157,6157,0.0
23678,battery,2030,1,6158,6158,0.0
23679,battery,2030,1,6159,6159,0.0
23680,battery,2030,1,6160,6160,0.0
23681,battery,2030,1,6161,6161,0.0
23682,battery,2030,1,6162,6162,0.0
23683,battery,2030,1,6163,6163,0.0
23684,battery,2030,1,6164,6164,0.0
23685,battery,2030,1,6165,6165,0.0
23686,battery,2030,1,6166,6166,0.0
23687,battery,2030,1,6167,6167,0.0
23688,battery,2030,1,6168,6168,0.0
23689,battery,2030,1,6169,6169,0.0
23690,battery,2030,1,6170,6170,0.0
23691,battery,2030,1,6171,6171,0.0
23692,battery,2030,1,6172,6172,0.0
23693,battery,2030,1,6173,6173,0.0
23694,battery,2030,1,6174,6174,0.0
23695,battery,2030,1,6175,6175,0.0
23696,battery,2030,1,6176,6176,0.0
23697,battery,2030,1,6177,6177,0.0
23698,battery,2030,1,6178,6178,0.0
23699,battery,2030,1,6179,6179,0.0
23700,battery,2030,1,6180,6180,0.0
23701,battery,2030,1,6181,6181,0.0
23702,battery,2030,1,6182,6182,0.0
23703,battery,2030,1,6183,6183,0.0
23704,battery,2030,1,6184,6184,0.0
23705,battery,2030,1,6185,6185,0.0
23706,battery,2030,1,6186,6186,0.0
23707,battery,2030,1,6187,6187,0.0
23708,battery,2030,1,6188,6188,0.0
23709,battery,2030,1,6189,6189,0.0
23710,battery,2030,1,6190,6190,0.0
23711,battery,2030,1,6191,6191,0.0
23712,battery,2030,1,6192,6192,0.0
23713,battery,2030,1,6193,6193,0.0
23714,battery,2030,1,6194,6194,0.0
23715,battery,2030,1,6195,6195,0.0
23716,battery,2030,1,6196,6196,0.0
23717,battery,2030,1,6197,6197,0.0
23718,battery,2030,1,6198,6198,0.0
23719,battery,2030,1,6199,6199,0.0
23720,battery,2030,1,6200,6200,0.0
23721,battery,2030,1,6201,6201,0.0
23722,battery,2030,1,6202,6202,0.0
23723,battery,2030,1,6203,6203,0.0
23724,battery,2030,1,6204,6204,0.0
23725,battery,2030,1,6205,6205,0.0
23726,battery,2030,1,6206,6206,0.0
23727,battery,2030,1,6207,6207,0.0
23728,battery,2030,1,6208,6208,0.0
23729,battery,2030,1,6209,6209,0.0
23730,battery,2030,1,6210,6210,0.0
23731,battery,2030,1,6211,6211,0.0
23732,battery,2030,1,6212,6212,0.0
23733,battery,2030,1,6213,6213,0.0
23734,battery,2030,1,6214,6214,0.0
23735,battery,2030,1,6215,6215,0.0
23736,battery,2030,1,6216,6216,0.0
23737,battery,2030,1,6217,6217,0.0
23738,battery,2030,1,6218,6218,0.0
23739,battery,2030,1,6219,6219,0.0
23740,battery,2030,1,6220,6220,0.0
23741,battery,2030,1,6221,6221,0.0
23742,battery,2030,1,6222,6222,0.0
23743,battery,2030,1,6223,6223,0.0
23744,battery,2030,1,6224,6224,0.0
23745,battery,2030,1,6225,6225,0.0
23746,battery,2030,1,6226,6226,0.0
23747,battery,2030,1,6227,6227,0.0
23748,battery,2030,1,6228,6228,0.0
23749,battery,2030,1,6229,6229,0.0
23750,battery,2030,1,6230,6230,0.0
23751,battery,2030,1,6231,6231,0.0
23752,battery,2030,1,6232,6232,0.0
23753,battery,2030,1,6233,6233,0.0
23754,battery,2030,1,6234,6234,0.0
23755,battery,2030,1,6235,6235,0.0
23756,battery,2030,1,6236,6236,0.0
23757,battery,2030,1,6237,6237,0.0
23758,battery,2030,1,6238,6238,0.0
23759,battery,2030,1,6239,6239,0.0
23760,battery,2030,1,6240,6240,0.0
23761,battery,2030,1,6241,6241,0.0
23762,battery,2030,1,6242,6242,0.0
23763,battery,2030,1,6243,6243,0.0
23764,battery,2030,1,6244,6244,0.0
23765,battery,2030,1,6245,6245,0.0
23766,battery,2030,1,6246,6246,0.0
23767,battery,2030,1,6247,6247,0.0
23768,battery,2030,1,6248,6248,0.0
23769,battery,2030,1,6249,6249,0.0
23770,battery,2030,1,6250,6250,0.0
23771,battery,2030,1,6251,6251,0.0
23772,battery,2030,1,6252,6252,0.0
23773,battery,2030,1,6253,6253,0.0
23774,battery,2030,1,6254,6254,0.0
23775,battery,2030,1,6255,6255,0.0
23776,battery,2030,1,6256,6256,0.0
23777,battery,2030,1,6257,6257,0.0
23778,battery,2030,1,6258,6258,0.0
23779,battery,2030,1,6259,6259,0.0
23780,battery,2030,1,6260,6260,0.0
23781,battery,2030,1,6261,6261,0.0
23782,battery,2030,1,6262,6262,0.0
23783,battery,2030,1,6263,6263,0.0
23784,battery,2030,1,6264,6264,0.0
23785,battery,2030,1,6265,6265,0.0
23786,battery,2030,1,6266,6266,0.0
23787,battery,2030,1,6267,6267,0.0
23788,battery,2030,1,6268,6268,0.0
23789,battery,2030,1,6269,6269,0.0
23790,battery,2030,1,6270,6270,0.0
23791,battery,2030,1,6271,6271,0.0
23792,battery,2030,1,6272,6272,0.0
23793,battery,2030,1,6273,6273,0.0
23794,battery,2030,1,6274,6274,0.0
23795,battery,2030,1,6275,6275,0.0
23796,battery,2030,1,6276,6276,0.0
23797,battery,2030,1,6277,6277,0.0
23798,battery,2030,1,6278,6278,0.0
23799,battery,2030,1,6279,6279,0.0
23800,battery,2030,1,6280,6280,0.0
23801,battery,2030,1,6281,6281,0.0
23802,battery,2030,1,6282,6282,0.0
23803,battery,2030,1,6283,6283,0.0
23804,battery,2030,1,6284,6284,0.0
23805,battery,2030,1,6285,6285,0.0
23806,battery,2030,1,6286,6286,0.0
23807,battery,2030,1,6287,6287,0.0
23808,battery,2030,1,6288,6288,0.0
23809,battery,2030,1,6289,6289,0.0
23810,battery,2030,1,6290,6290,0.0
23811,battery,2030,1,6291,6291,0.0
23812,battery,2030,1,6292,6292,0.0
23813,battery,2030,1,6293,6293,0.0
23814,battery,2030,1,6294,6294,0.0
23815,battery,2030,1,6295,6295,0.0
23816,battery,2030,1,6296,6296,0.0
23817,battery,2030,1,6297,6297,0.0
23818,battery,2030,1,6298,6298,0.0
23819,battery,2030,1,6299,6299,0.0
23820,battery,2030,1,6300,6300,0.0
23821,battery,2030,1,6301,6301,0.0
23822,battery,2030,1,6302,6302,0.0
23823,battery,2030,1,6303,6303,0.0
23824,battery,2030,1,6304,6304,0.0
23825,battery,2030,1,6305,6305,0.0
23826,battery,2030,1,6306,6306,0.0
23827,battery,2030,1,6307,6307,0.0
23828,battery,2030,1,6308,6308,0.0
23829,battery,2030,1,6309,6309,0.0
23830,battery,2030,1,6310,6310,0.0
23831,battery,2030,1,6311,6311,0.0
23832,battery,2030,1,6312,6312,0.0
23833,battery,2030,1,6313,6313,0.0
23834,battery,2030,1,6314,6314,0.0
23835,battery,2030,1,6315,6315,0.0
23836,battery,2030,1,6316,6316,0.0
23837,battery,2030,1,6317,6317,0.0
23838,battery,2030,1,6318,6318,0.0
23839,battery,2030,1,6319,6319,0.0
23840,battery,2030,1,6320,6320,0.0
23841,battery,2030,1,6321,6321,0.0
23842,battery,2030,1,6322,6322,0.0
23843,battery,2030,1,6323,6323,0.0
23844,battery,2030,1,6324,6324,0.0
23845,battery,2030,1,6325,6325,0.0
23846,battery,2030,1,6326,6326,0.0
23847,battery,2030,1,6327,6327,0.0
23848,battery,2030,1,6328,6328,0.0
23849,battery,2030,1,6329,6329,0.0
23850,battery,2030,1,6330,6330,0.0
23851,battery,2030,1,6331,6331,0.0
23852,battery,2030,1,6332,6332,0.0
23853,battery,2030,1,6333,6333,0.0
23854,battery,2030,1,6334,6334,0.0
23855,battery,2030,1,6335,6335,0.0
23856,battery,2030,1,6336,6336,0.0
23857,battery,2030,1,6337,6337,0.0
23858,battery,2030,1,6338,6338,0.0
23859,battery,2030,1,6339,6339,0.0
23860,battery,2030,1,6340,6340,0.0
23861,battery,2030,1,6341,6341,0.0
23862,battery,2030,1,6342,6342,0.0
23863,battery,2030,1,6343,6343,0.0
23864,battery,2030,1,6344,6344,0.0
23865,battery,2030,1,6345,6345,0.0
23866,battery,2030,1,6346,6346,0.0
23867,battery,2030,1,6347,6347,0.0
23868,battery,2030,1,6348,6348,0.0
23869,battery,2030,1,6349,6349,0.0
23870,battery,2030,1,6350,6350,0.0
23871,battery,2030,1,6351,6351,0.0
23872,battery,2030,1,6352,6352,0.0
23873,battery,2030,1,6353,6353,0.0
23874,battery,2030,1,6354,6354,0.0
23875,battery,2030,1,6355,6355,0.0
23876,battery,2030,1,6356,6356,0.0
23877,battery,2030,1,6357,6357,0.0
23878,battery,2030,1,6358,6358,0.0
23879,battery,2030,1,6359,6359,0.0
23880,battery,2030,1,6360,6360,0.0
23881,battery,2030,1,6361,6361,0.0
23882,battery,2030,1,6362,6362,0.0
23883,battery,2030,1,6363,6363,0.0
23884,battery,2030,1,6364,6364,0.0
23885,battery,2030,1,6365,6365,0.0
23886,battery,2030,1,6366,6366,0.0
23887,battery,2030,1,6367,6367,0.0
23888,battery,2030,1,6368,6368,0.0
23889,battery,2030,1,6369,6369,0.0
23890,battery,2030,1,6370,6370,0.0
23891,battery,2030,1,6371,6371,0.0
23892,battery,2030,1,6372,6372,0.0
23893,battery,2030,1,6373,6373,0.0
23894,battery,2030,1,6374,6374,0.0
23895,battery,2030,1,6375,6375,0.0
23896,battery,2030,1,6376,6376,0.0
23897,battery,2030,1,6377,6377,0.0
23898,battery,2030,1,6378,6378,0.0
23899,battery,2030,1,6379,6379,0.0
23900,battery,2030,1,6380,6380,0.0
23901,battery,2030,1,6381,6381,0.0
23902,battery,2030,1,6382,6382,0.0
23903,battery,2030,1,6383,6383,0.0
23904,battery,2030,1,6384,6384,0.0
23905,battery,2030,1,6385,6385,0.0
23906,battery,2030,1,6386,6386,0.0
23907,battery,2030,1,6387,6387,0.0
23908,battery,2030,1,6388,6388,0.0
23909,battery,2030,1,6389,6389,0.0
23910,battery,2030,1,6390,6390,0.0
23911,battery,2030,1,6391,6391,0.0
23912,battery,2030,1,6392,6392,0.0
23913,battery,2030,1,6393,6393,0.0
23914,battery,2030,1,6394,6394,0.0
23915,battery,2030,1,6395,6395,0.0
23916,battery,2030,1,6396,6396,0.0
23917,battery,2030,1,6397,6397,0.0
23918,battery,2030,1,6398,6398,0.0
23919,battery,2030,1,6399,6399,0.0
23920,battery,2030,1,6400,6400,0.0
23921,battery,2030,1,6401,6401,0.0
23922,battery,2030,1,6402,6402,0.0
23923,battery,2030,1,6403,6403,0.0
23924,battery,2030,1,6404,6404,0.0
23925,battery,2030,1,6405,6405,0.0
23926,battery,2030,1,6406,6406,0.0
23927,battery,2030,1,6407,6407,0.0
23928,battery,2030,1,6408,6408,0.0
23929,battery,2030,1,6409,6409,0.0
23930,battery,2030,1,6410,6410,0.0
23931,battery,2030,1,6411,6411,0.0
23932,battery,2030,1,6412,6412,0.0
23933,battery,2030,1,6413,6413,0.0
23934,battery,2030,1,6414,6414,0.0
23935,battery,2030,1,6415,6415,0.0
23936,battery,2030,1,6416,6416,0.0
23937,battery,2030,1,6417,6417,0.0
23938,battery,2030,1,6418,6418,0.0
23939,battery,2030,1,6419,6419,0.0
23940,battery,2030,1,6420,6420,0.0
23941,battery,2030,1,6421,6421,0.0
23942,battery,2030,1,6422,6422,0.0
23943,battery,2030,1,6423,6423,0.0
23944,battery,2030,1,6424,6424,0.0
23945,battery,2030,1,6425,6425,0.0
23946,battery,2030,1,6426,6426,0.0
23947,battery,2030,1,6427,6427,0.0
23948,battery,2030,1,6428,6428,0.0
23949,battery,2030,1,6429,6429,0.0
23950,battery,2030,1,6430,6430,0.0
23951,battery,2030,1,6431,6431,0.0
23952,battery,2030,1,6432,6432,0.0
23953,battery,2030,1,6433,6433,0.0
23954,battery,2030,1,6434,6434,0.0
23955,battery,2030,1,6435,6435,0.0
23956,battery,2030,1,6436,6436,0.0
23957,battery,2030,1,6437,6437,0.0
23958,battery,2030,1,6438,6438,0.0
23959,battery,2030,1,6439,6439,0.0
23960,battery,2030,1,6440,6440,0.0
23961,battery,2030,1,6441,6441,0.0
23962,battery,2030,1,6442,6442,0.0
23963,battery,2030,1,6443,6443,0.0
23964,battery,2030,1,6444,6444,0.0
23965,battery,2030,1,6445,6445,0.0
23966,battery,2030,1,6446,6446,0.0
23967,battery,2030,1,6447,6447,0.0
23968,battery,2030,1,6448,6448,0.0
23969,battery,2030,1,6449,6449,0.0
23970,battery,2030,1,6450,6450,0.0
23971,battery,2030,1,6451,6451,0.0
23972,battery,2030,1,6452,6452,0.0
23973,battery,2030,1,6453,6453,0.0
23974,battery,2030,1,6454,6454,0.0
23975,battery,2030,1,6455,6455,0.0
23976,battery,2030,1,6456,6456,0.0
23977,battery,2030,1,6457,6457,0.0
23978,battery,2030,1,6458,6458,0.0
23979,battery,2030,1,6459,6459,0.0
23980,battery,2030,1,6460,6460,0.0
23981,battery,2030,1,6461,6461,0.0
23982,battery,2030,1,6462,6462,0.0
23983,battery,2030,1,6463,6463,0.0
23984,battery,2030,1,6464,6464,0.0
23985,battery,2030,1,6465,6465,0.0
23986,battery,2030,1,6466,6466,0.0
23987,battery,2030,1,6467,6467,0.0
23988,battery,2030,1,6468,6468,0.0
23989,battery,2030,1,6469,6469,0.0
23990,battery,2030,1,6470,6470,0.0
23991,battery,2030,1,6471,6471,0.0
23992,battery,2030,1,6472,6472,0.0
23993,battery,2030,1,6473,6473,0.0
23994,battery,2030,1,6474,6474,0.0
23995,battery,2030,1,6475,6475,0.0
23996,battery,2030,1,6476,6476,0.0
23997,battery,2030,1,6477,6477,0.0
23998,battery,2030,1,6478,6478,0.0
23999,battery,2030,1,6479,6479,0.0
24000,battery,2030,1,6480,6480,0.0
24001,battery,2030,1,6481,6481,0.0
24002,battery,2030,1,6482,6482,0.0
24003,battery,2030,1,6483,6483,0.0
24004,battery,2030,1,6484,6484,0.0
24005,battery,2030,1,6485,6485,0.0
24006,battery,2030,1,6486,6486,0.0
24007,battery,2030,1,6487,6487,0.0
24008,battery,2030,1,6488,6488,0.0
24009,battery,2030,1,6489,6489,0.0
24010,battery,2030,1,6490,6490,0.0
24011,battery,2030,1,6491,6491,0.0
24012,battery,2030,1,6492,6492,0.0
24013,battery,2030,1,6493,6493,0.0
24014,battery,2030,1,6494,6494,0.0
24015,battery,2030,1,6495,6495,0.0
24016,battery,2030,1,6496,6496,0.0
24017,battery,2030,1,6497,6497,0.0
24018,battery,2030,1,6498,6498,0.0
24019,battery,2030,1,6499,6499,0.0
24020,battery,2030,1,6500,6500,0.0
24021,battery,2030,1,6501,6501,0.0
24022,battery,2030,1,6502,6502,0.0
24023,battery,2030,1,6503,6503,0.0
24024,battery,2030,1,6504,6504,0.0
24025,battery,2030,1,6505,6505,0.0
24026,battery,2030,1,6506,6506,0.0
24027,battery,2030,1,6507,6507,0.0
24028,battery,2030,1,6508,6508,0.0
24029,battery,2030,1,6509,6509,0.0
24030,battery,2030,1,6510,6510,0.0
24031,battery,2030,1,6511,6511,0.0
24032,battery,2030,1,6512,6512,0.0
24033,battery,2030,1,6513,6513,0.0
24034,battery,2030,1,6514,6514,0.0
24035,battery,2030,1,6515,6515,0.0
24036,battery,2030,1,6516,6516,0.0
24037,battery,2030,1,6517,6517,0.0
24038,battery,2030,1,6518,6518,0.0
24039,battery,2030,1,6519,6519,0.0
24040,battery,2030,1,6520,6520,0.0
24041,battery,2030,1,6521,6521,0.0
24042,battery,2030,1,6522,6522,0.0
24043,battery,2030,1,6523,6523,0.0
24044,battery,2030,1,6524,6524,0.0
24045,battery,2030,1,6525,6525,0.0
24046,battery,2030,1,6526,6526,0.0
24047,battery,2030,1,6527,6527,0.0
24048,battery,2030,1,6528,6528,0.0
24049,battery,2030,1,6529,6529,0.0
24050,battery,2030,1,6530,6530,0.0
24051,battery,2030,1,6531,6531,0.0
24052,battery,2030,1,6532,6532,0.0
24053,battery,2030,1,6533,6533,0.0
24054,battery,2030,1,6534,6534,0.0
24055,battery,2030,1,6535,6535,0.0
24056,battery,2030,1,6536,6536,0.0
24057,battery,2030,1,6537,6537,0.0
24058,battery,2030,1,6538,6538,0.0
24059,battery,2030,1,6539,6539,0.0
24060,battery,2030,1,6540,6540,0.0
24061,battery,2030,1,6541,6541,0.0
24062,battery,2030,1,6542,6542,0.0
24063,battery,2030,1,6543,6543,0.0
24064,battery,2030,1,6544,6544,0.0
24065,battery,2030,1,6545,6545,0.0
24066,battery,2030,1,6546,6546,0.0
24067,battery,2030,1,6547,6547,0.0
24068,battery,2030,1,6548,6548,0.0
24069,battery,2030,1,6549,6549,0.0
24070,battery,2030,1,6550,6550,0.0
24071,battery,2030,1,6551,6551,0.0
24072,battery,2030,1,6552,6552,0.0
24073,battery,2030,1,6553,6553,0.0
24074,battery,2030,1,6554,6554,0.0
24075,battery,2030,1,6555,6555,0.0
24076,battery,2030,1,6556,6556,0.0
24077,battery,2030,1,6557,6557,0.0
24078,battery,2030,1,6558,6558,0.0
24079,battery,2030,1,6559,6559,0.0
24080,battery,2030,1,6560,6560,0.0
24081,battery,2030,1,6561,6561,0.0
24082,battery,2030,1,6562,6562,0.0
24083,battery,2030,1,6563,6563,0.0
24084,battery,2030,1,6564,6564,0.0
24085,battery,2030,1,6565,6565,0.0
24086,battery,2030,1,6566,6566,0.0
24087,battery,2030,1,6567,6567,0.0
24088,battery,2030,1,6568,6568,0.0
24089,battery,2030,1,6569,6569,0.0
24090,battery,2030,1,6570,6570,0.0
24091,battery,2030,1,6571,6571,0.0
24092,battery,2030,1,6572,6572,0.0
24093,battery,2030,1,6573,6573,0.0
24094,battery,2030,1,6574,6574,0.0
24095,battery,2030,1,6575,6575,0.0
24096,battery,2030,1,6576,6576,0.0
24097,battery,2030,1,6577,6577,0.0
24098,battery,2030,1,6578,6578,0.0
24099,battery,2030,1,6579,6579,0.0
24100,battery,2030,1,6580,6580,0.0
24101,battery,2030,1,6581,6581,0.0
24102,battery,2030,1,6582,6582,0.0
24103,battery,2030,1,6583,6583,0.0
24104,battery,2030,1,6584,6584,0.0
24105,battery,2030,1,6585,6585,0.0
24106,battery,2030,1,6586,6586,0.0
24107,battery,2030,1,6587,6587,0.0
24108,battery,2030,1,6588,6588,0.0
24109,battery,2030,1,6589,6589,0.0
24110,battery,2030,1,6590,6590,0.0
24111,battery,2030,1,6591,6591,0.0
24112,battery,2030,1,6592,6592,0.0
24113,battery,2030,1,6593,6593,0.0
24114,battery,2030,1,6594,6594,0.0
24115,battery,2030,1,6595,6595,0.0
24116,battery,2030,1,6596,6596,0.0
24117,battery,2030,1,6597,6597,0.0
24118,battery,2030,1,6598,6598,0.0
24119,battery,2030,1,6599,6599,0.0
24120,battery,2030,1,6600,6600,0.0
24121,battery,2030,1,6601,6601,0.0
24122,battery,2030,1,6602,6602,0.0
24123,battery,2030,1,6603,6603,0.0
24124,battery,2030,1,6604,6604,0.0
24125,battery,2030,1,6605,6605,0.0
24126,battery,2030,1,6606,6606,0.0
24127,battery,2030,1,6607,6607,0.0
24128,battery,2030,1,6608,6608,0.0
24129,battery,2030,1,6609,6609,0.0
24130,battery,2030,1,6610,6610,0.0
24131,battery,2030,1,6611,6611,0.0
24132,battery,2030,1,6612,6612,0.0
24133,battery,2030,1,6613,6613,0.0
24134,battery,2030,1,6614,6614,0.0
24135,battery,2030,1,6615,6615,0.0
24136,battery,2030,1,6616,6616,0.0
24137,battery,2030,1,6617,6617,0.0
24138,battery,2030,1,6618,6618,0.0
24139,battery,2030,1,6619,6619,0.0
24140,battery,2030,1,6620,6620,0.0
24141,battery,2030,1,6621,6621,0.0
24142,battery,2030,1,6622,6622,0.0
24143,battery,2030,1,6623,6623,0.0
24144,battery,2030,1,6624,6624,0.0
24145,battery,2030,1,6625,6625,0.0
24146,battery,2030,1,6626,6626,0.0
24147,battery,2030,1,6627,6627,0.0
24148,battery,2030,1,6628,6628,0.0
24149,battery,2030,1,6629,6629,0.0
24150,battery,2030,1,6630,6630,0.0
24151,battery,2030,1,6631,6631,0.0
24152,battery,2030,1,6632,6632,0.0
24153,battery,2030,1,6633,6633,0.0
24154,battery,2030,1,6634,6634,0.0
24155,battery,2030,1,6635,6635,0.0
24156,battery,2030,1,6636,6636,0.0
24157,battery,2030,1,6637,6637,0.0
24158,battery,2030,1,6638,6638,0.0
24159,battery,2030,1,6639,6639,0.0
24160,battery,2030,1,6640,6640,0.0
24161,battery,2030,1,6641,6641,0.0
24162,battery,2030,1,6642,6642,0.0
24163,battery,2030,1,6643,6643,0.0
24164,battery,2030,1,6644,6644,0.0
24165,battery,2030,1,6645,6645,0.0
24166,battery,2030,1,6646,6646,0.0
24167,battery,2030,1,6647,6647,0.0
24168,battery,2030,1,6648,6648,0.0
24169,battery,2030,1,6649,6649,0.0
24170,battery,2030,1,6650,6650,0.0
24171,battery,2030,1,6651,6651,0.0
24172,battery,2030,1,6652,6652,0.0
24173,battery,2030,1,6653,6653,0.0
24174,battery,2030,1,6654,6654,0.0
24175,battery,2030,1,6655,6655,0.0
24176,battery,2030,1,6656,6656,0.0
24177,battery,2030,1,6657,6657,0.0
24178,battery,2030,1,6658,6658,0.0
24179,battery,2030,1,6659,6659,0.0
24180,battery,2030,1,6660,6660,0.0
24181,battery,2030,1,6661,6661,0.0
24182,battery,2030,1,6662,6662,0.0
24183,battery,2030,1,6663,6663,0.0
24184,battery,2030,1,6664,6664,0.0
24185,battery,2030,1,6665,6665,0.0
24186,battery,2030,1,6666,6666,0.0
24187,battery,2030,1,6667,6667,0.0
24188,battery,2030,1,6668,6668,0.0
24189,battery,2030,1,6669,6669,0.0
24190,battery,2030,1,6670,6670,0.0
24191,battery,2030,1,6671,6671,0.0
24192,battery,2030,1,6672,6672,0.0
24193,battery,2030,1,6673,6673,0.0
24194,battery,2030,1,6674,6674,0.0
24195,battery,2030,1,6675,6675,0.0
24196,battery,2030,1,6676,6676,0.0
24197,battery,2030,1,6677,6677,0.0
24198,battery,2030,1,6678,6678,0.0
24199,battery,2030,1,6679,6679,0.0
24200,battery,2030,1,6680,6680,0.0
24201,battery,2030,1,6681,6681,0.0
24202,battery,2030,1,6682,6682,0.0
24203,battery,2030,1,6683,6683,0.0
24204,battery,2030,1,6684,6684,0.0
24205,battery,2030,1,6685,6685,0.0
24206,battery,2030,1,6686,6686,0.0
24207,battery,2030,1,6687,6687,0.0
24208,battery,2030,1,6688,6688,0.0
24209,battery,2030,1,6689,6689,0.0
24210,battery,2030,1,6690,6690,0.0
24211,battery,2030,1,6691,6691,0.0
24212,battery,2030,1,6692,6692,0.0
24213,battery,2030,1,6693,6693,0.0
24214,battery,2030,1,6694,6694,0.0
24215,battery,2030,1,6695,6695,0.0
24216,battery,2030,1,6696,6696,0.0
24217,battery,2030,1,6697,6697,0.0
24218,battery,2030,1,6698,6698,0.0
24219,battery,2030,1,6699,6699,0.0
24220,battery,2030,1,6700,6700,0.0
24221,battery,2030,1,6701,6701,0.0
24222,battery,2030,1,6702,6702,0.0
24223,battery,2030,1,6703,6703,0.0
24224,battery,2030,1,6704,6704,0.0
24225,battery,2030,1,6705,6705,0.0
24226,battery,2030,1,6706,6706,0.0
24227,battery,2030,1,6707,6707,0.0
24228,battery,2030,1,6708,6708,0.0
24229,battery,2030,1,6709,6709,0.0
24230,battery,2030,1,6710,6710,0.0
24231,battery,2030,1,6711,6711,0.0
24232,battery,2030,1,6712,6712,0.0
24233,battery,2030,1,6713,6713,0.0
24234,battery,2030,1,6714,6714,0.0
24235,battery,2030,1,6715,6715,0.0
24236,battery,2030,1,6716,6716,0.0
24237,battery,2030,1,6717,6717,0.0
24238,battery,2030,1,6718,6718,0.0
24239,battery,2030,1,6719,6719,0.0
24240,battery,2030,1,6720,6720,0.0
24241,battery,2030,1,6721,6721,0.0
24242,battery,2030,1,6722,6722,0.0
24243,battery,2030,1,6723,6723,0.0
24244,battery,2030,1,6724,6724,0.0
24245,battery,2030,1,6725,6725,0.0
24246,battery,2030,1,6726,6726,0.0
24247,battery,2030,1,6727,6727,0.0
24248,battery,2030,1,6728,6728,0.0
24249,battery,2030,1,6729,6729,0.0
24250,battery,2030,1,6730,6730,0.0
24251,battery,2030,1,6731,6731,0.0
24252,battery,2030,1,6732,6732,0.0
24253,battery,2030,1,6733,6733,0.0
24254,battery,2030,1,6734,6734,0.0
24255,battery,2030,1,6735,6735,0.0
24256,battery,2030,1,6736,6736,0.0
24257,battery,2030,1,6737,6737,0.0
24258,battery,2030,1,6738,6738,0.0
24259,battery,2030,1,6739,6739,0.0
24260,battery,2030,1,6740,6740,0.0
24261,battery,2030,1,6741,6741,0.0
24262,battery,2030,1,6742,6742,0.0
24263,battery,2030,1,6743,6743,0.0
24264,battery,2030,1,6744,6744,0.0
24265,battery,2030,1,6745,6745,0.0
24266,battery,2030,1,6746,6746,0.0
24267,battery,2030,1,6747,6747,0.0
24268,battery,2030,1,6748,6748,0.0
24269,battery,2030,1,6749,6749,0.0
24270,battery,2030,1,6750,6750,0.0
24271,battery,2030,1,6751,6751,0.0
24272,battery,2030,1,6752,6752,0.0
24273,battery,2030,1,6753,6753,0.0
24274,battery,2030,1,6754,6754,0.0
24275,battery,2030,1,6755,6755,0.0
24276,battery,2030,1,6756,6756,0.0
24277,battery,2030,1,6757,6757,0.0
24278,battery,2030,1,6758,6758,0.0
24279,battery,2030,1,6759,6759,0.0
24280,battery,2030,1,6760,6760,0.0
24281,battery,2030,1,6761,6761,0.0
24282,battery,2030,1,6762,6762,0.0
24283,battery,2030,1,6763,6763,0.0
24284,battery,2030,1,6764,6764,0.0
24285,battery,2030,1,6765,6765,0.0
24286,battery,2030,1,6766,6766,0.0
24287,battery,2030,1,6767,6767,0.0
24288,battery,2030,1,6768,6768,0.0
24289,battery,2030,1,6769,6769,0.0
24290,battery,2030,1,6770,6770,0.0
24291,battery,2030,1,6771,6771,0.0
24292,battery,2030,1,6772,6772,0.0
24293,battery,2030,1,6773,6773,0.0
24294,battery,2030,1,6774,6774,0.0
24295,battery,2030,1,6775,6775,0.0
24296,battery,2030,1,6776,6776,0.0
24297,battery,2030,1,6777,6777,0.0
24298,battery,2030,1,6778,6778,0.0
24299,battery,2030,1,6779,6779,0.0
24300,battery,2030,1,6780,6780,0.0
24301,battery,2030,1,6781,6781,0.0
24302,battery,2030,1,6782,6782,0.0
24303,battery,2030,1,6783,6783,0.0
24304,battery,2030,1,6784,6784,0.0
24305,battery,2030,1,6785,6785,0.0
24306,battery,2030,1,6786,6786,0.0
24307,battery,2030,1,6787,6787,0.0
24308,battery,2030,1,6788,6788,0.0
24309,battery,2030,1,6789,6789,0.0
24310,battery,2030,1,6790,6790,0.0
24311,battery,2030,1,6791,6791,0.0
24312,battery,2030,1,6792,6792,0.0
24313,battery,2030,1,6793,6793,0.0
24314,battery,2030,1,6794,6794,0.0
24315,battery,2030,1,6795,6795,0.0
24316,battery,2030,1,6796,6796,0.0
24317,battery,2030,1,6797,6797,0.0
24318,battery,2030,1,6798,6798,0.0
24319,battery,2030,1,6799,6799,0.0
24320,battery,2030,1,6800,6800,0.0
24321,battery,2030,1,6801,6801,0.0
24322,battery,2030,1,6802,6802,0.0
24323,battery,2030,1,6803,6803,0.0
24324,battery,2030,1,6804,6804,0.0
24325,battery,2030,1,6805,6805,0.0
24326,battery,2030,1,6806,6806,0.0
24327,battery,2030,1,6807,6807,0.0
24328,battery,2030,1,6808,6808,0.0
24329,battery,2030,1,6809,6809,0.0
