id,asset,year,rep_period,time_block_start,time_block_end,flow_1_from_asset,flow_1_to_asset,flow_2_from_asset,flow_2_to_asset,sense,constant,ratio,dual_flows_relationships
6780,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6780,6780,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6781,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6781,6781,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6782,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6782,6782,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6783,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6783,6783,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6784,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6784,6784,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6785,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6785,6785,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6786,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6786,6786,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6787,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6787,6787,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6788,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6788,6788,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6789,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6789,6789,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6790,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6790,6790,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6791,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6791,6791,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6792,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6792,6792,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6793,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6793,6793,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6794,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6794,6794,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6795,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6795,6795,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6796,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6796,6796,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6797,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6797,6797,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6798,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6798,6798,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6799,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6799,6799,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6800,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6800,6800,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6801,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6801,6801,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6802,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6802,6802,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6803,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6803,6803,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6804,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6804,6804,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6805,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6805,6805,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6806,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6806,6806,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6807,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6807,6807,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6808,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6808,6808,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6809,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6809,6809,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6810,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6810,6810,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6811,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6811,6811,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6812,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6812,6812,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6813,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6813,6813,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6814,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6814,6814,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6815,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6815,6815,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6816,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6816,6816,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6817,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6817,6817,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6818,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6818,6818,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6819,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6819,6819,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6820,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6820,6820,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6821,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6821,6821,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6822,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6822,6822,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6823,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6823,6823,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6824,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6824,6824,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6825,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6825,6825,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6826,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6826,6826,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6827,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6827,6827,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6828,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6828,6828,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6829,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6829,6829,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6830,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6830,6830,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6831,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6831,6831,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6832,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6832,6832,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6833,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6833,6833,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6834,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6834,6834,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6835,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6835,6835,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6836,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6836,6836,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6837,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6837,6837,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6838,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6838,6838,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6839,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6839,6839,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6840,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6840,6840,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6841,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6841,6841,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6842,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6842,6842,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6843,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6843,6843,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6844,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6844,6844,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6845,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6845,6845,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6846,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6846,6846,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6847,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6847,6847,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6848,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6848,6848,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6849,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6849,6849,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6850,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6850,6850,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6851,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6851,6851,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6852,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6852,6852,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6853,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6853,6853,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6854,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6854,6854,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6855,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6855,6855,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6856,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6856,6856,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6857,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6857,6857,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6858,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6858,6858,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6859,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6859,6859,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6860,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6860,6860,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6861,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6861,6861,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6862,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6862,6862,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6863,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6863,6863,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6864,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6864,6864,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6865,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6865,6865,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6866,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6866,6866,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6867,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6867,6867,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6868,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6868,6868,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6869,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6869,6869,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6870,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6870,6870,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6871,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6871,6871,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6872,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6872,6872,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6873,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6873,6873,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6874,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6874,6874,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6875,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6875,6875,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6876,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6876,6876,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6877,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6877,6877,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6878,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6878,6878,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6879,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6879,6879,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6880,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6880,6880,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6881,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6881,6881,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6882,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6882,6882,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6883,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6883,6883,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6884,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6884,6884,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6885,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6885,6885,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6886,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6886,6886,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6887,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6887,6887,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6888,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6888,6888,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6889,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6889,6889,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6890,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6890,6890,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6891,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6891,6891,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6892,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6892,6892,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6893,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6893,6893,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6894,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6894,6894,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6895,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6895,6895,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6896,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6896,6896,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6897,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6897,6897,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6898,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6898,6898,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6899,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6899,6899,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6900,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6900,6900,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6901,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6901,6901,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6902,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6902,6902,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6903,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6903,6903,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6904,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6904,6904,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6905,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6905,6905,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6906,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6906,6906,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6907,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6907,6907,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6908,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6908,6908,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6909,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6909,6909,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6910,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6910,6910,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6911,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6911,6911,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6912,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6912,6912,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6913,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6913,6913,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6914,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6914,6914,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6915,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6915,6915,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6916,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6916,6916,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6917,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6917,6917,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6918,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6918,6918,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6919,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6919,6919,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6920,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6920,6920,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6921,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6921,6921,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6922,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6922,6922,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6923,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6923,6923,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
